5445	["한식 요리"]	["달걀/유제품 요리","가공식품 요리”, “면/만두요리”]
5444	["한식 요리"]	["채소류 요리”]
5443	["퓨전요리"]	[“소시지”, “면/만두요리”, “양념”]
5442	[]	["채소류 요리"]
5440	["한식 요리"]	[“해산물”, “채소류 요리”]
5439	["한식 요리"]	[“버섯류”, “육류 요리”, “해산물”]
5438	["양식 요리"]	["달걀/유제품 요리”,"과일 요리”]
5437	["한식 요리"]	[“떡”, “육류 요리”, “버섯류”]
5436	[]	["달걀/유제품 요리"]
5435	["양식 요리"]	["과일 요리","가공식품 요리"]
5434	["퓨전요리"]	["가공식품 요리”, "달걀/유제품 요리”]
5433	["퓨전요리","이국적인맛"]	["가공식품 요리”, "달걀/유제품 요리”]
5432	[]	["가공식품 요리"]
5431	["한식 요리"]	["채소류 요리"]
5430	["일식 요리","퓨전요리"]	["달걀/유제품 요리”, “소시지”, “쌀”]
5429	["한식 요리"]	[“해산물”, “양념”]
5428	["한식 요리"]	["채소류 요리”, “해산물”, “양념”]
5427	["한식 요리"]	[“버섯류”, “육류 요리”]
5426	["양식 요리","퓨전요리"]	["가공식품 요리”, “밀가루”]
5425	[]	[“육류 요리”]
5424	["한식 요리"]	["채소류 요리"]
5423	["양식 요리"]	["달걀/유제품 요리"]
5422	["한식 요리","양식 요리","퓨전요리"]	["달걀/유제품 요리”, “밀가루”]
5420	["한식 요리"]	["달걀/유제품 요리"]
5419	["퓨전요리"]	["채소류 요리"]
5418	["중식 요리","퓨전요리"]	[“육류 요리”, “튀김 요리”]
5417	["한식 요리"]	[“떡”]
5416	["퓨전요리"]	["가공식품 요리”, “밀가루”]
5415	["일식 요리","퓨전요리"]	["가공식품 요리"]
5414	[]	[“밀가루”, “채소류 요리”]
5413	[]	[“해산물”, "달걀/유제품 요리”]
5412	["퓨전요리"]	["가공식품 요리"]
5411	["한식 요리"]	[“육류 요리”, “버섯류”]
5410	["한식 요리"]	["채소류 요리”, “해산물”]
5409	["양식 요리","퓨전요리","이국적인맛"]	["채소류 요리","가공식품 요리”, "달걀/유제품 요리”]
5408	["한식 요리"]	[“육류 요리”, “채소류 요리”, “과일 요리”, “양념”]
5407	["한식 요리"]	[“육류 요리”, “채소류 요리”]
5406	["양식 요리"]	["달걀/유제품 요리"]
5405	["양식 요리"]	["채소류 요리"]
5404	["양식 요리"]	["채소류 요리","가공식품 요리"]
5403	["한식 요리"]	["채소류 요리”, “해산물”]
5402	["퓨전요리"]	["채소류 요리”, “육류 요리”]
5401	["한식 요리"]	["김치요리","채소류 요리","가공식품 요리"]
5400	["일식 요리"]	["달걀/유제품 요리","가공식품 요리"]
5399	[]	["과일 요리"]
5398	["한식 요리"]	["채소류 요리","가공식품 요리"]
5397	["양식 요리","퓨전요리"]	["채소류 요리”, "달걀/유제품 요리”]
5396	["한식 요리","퓨전요리"]	["가공식품 요리”, "달걀/유제품 요리”, “육류 요리”, “양념”]
5395	[]	["가공식품 요리”, “양념”]
5394	["퓨전요리"]	["가공식품 요리”, “밀가루”, “면/만두요리”]
5392	["일식 요리"]	["가공식품 요리”, “육류 요리”]
5391	["한식 요리"]	["가공식품 요리"]
5390	["한식 요리"]	["채소류 요리”, “육류 요리”]
5389	["한식 요리","일식 요리"]	[“해산물”, “쌀”]
5388	["한식 요리"]	["채소류 요리”,”콩/두부/견과류"]
5387	[]	["달걀/유제품 요리", "밀가루"]
5386	["중식 요리"]	["면/만두요리",”해산물","양념"]
5385	["한식 요리"]	[”해산물"]
5384	["한식 요리"]	[”해산물"]
5383	["한식 요리"]	[“육류 요리”,”채소류 요리"]
5382	["양식 요리"]	[“육류 요리”]
5381	["한식 요리"]	["콩/두부요리","김치요리"]
5380	["양식 요리"]	["가공식품 요리”,"면/만두요리"]
5379	["한식 요리"]	[“육류 요리”,"양념"]
5378	["중식 요리"]	["가공식품 요리”,"면/만두요리","밀가루"]
5377	["한식 요리"]	["양념”,”콩/두부/견과류"]
5376	["한식 요리"]	["달걀/유제품 요리”]
5375	["한식 요리"]	["가공식품 요리”,“육류 요리”,"쌀"]
